식품코드,식품대분류,식품상세분류,1회제공량(g),에너지(㎉),수분(g),단백질(g),지방(g),탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),총 식이섬유(g),칼슘(㎎),철(㎎),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),망간(㎎),셀레늄(㎍),레티놀(㎍),베타카로틴(㎍),비타민 D3(㎍),토코페롤(㎎),토코트리에놀(㎎),비타민 B1(㎎),비타민 B2(㎎),나이아신(㎎),엽산(DFE)(㎍),비타민 B12(㎍),비타민 C(㎎),총 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),콜레스테롤(㎎),총 포화 지방산(g),부티르산(4:0)(g),카프로산(6:0)(g),카프릴산(8:0)(g),카프르산(10:0)(g),라우르산(12:0)(g),미리스트산(14:0)(g),팔미트산(16:0)(g),스테아르산(18:0)(g),아라키드산(20:0)(g),미리스톨레산(14:1)(g),팔미톨레산(16:1)(g),올레산(18:1(n-9))(g),박센산(18:1(n-7))(g),가돌레산(20:1)(g),리놀레산(18:2(n-6)c)(g),알파 리놀렌산(18:3(n-3))(g),감마 리놀렌산(18:3(n-6))(g),에이코사디에노산(20:2(n-6))(g),에이코사트리에노산(20:3(n-6))(g),아라키돈산(20:4(n-6))(g),에이코사펜타에노산(20:5(n-3))(g),도코사펜타에노산(22:5(n-3))(g),도코사헥사에노산(22:6(n-3))(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산(18:3t)(g),회분(g),성분표출처,발행기관
D000052,국 및 탕류,육류국.탕,800.0,540.298,700.71,43.523,33.018,17.261,0.0,0.0,0.0,0.0,0.0,0.0,26.1,105.319,-,0.0,311.973,456.625,1504.043,0.0,0.0,0.0,0.0,130.639,407.607,-,0.0,0.0,0.483,0.822,7.314,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.001,10.983,0.0,0.0,0.0,0.0,0.0,0.4,6.8,3.6,0.1,0.0,0.7,11.1,0.7,0.3,5.2,1.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.16,0.1,0.0,0.0,5.487,식약처('12) 제1권,식품의약품안전처
D000054,국 및 탕류,채소류국.탕,450.0,99.0,424.1,6.7,3.1,11.0,1.3,0.1,1.0,0.3,0.0,0.0,6.0,213.27,-,55.68,128.65,329.45,1523.66,0.92,0.18,1.32,20.41,0.2,1705.1,-,4.16,0.0,0.3,0.1,1.03,30.85,0.1,0.0,-,187.35,398.85,314.36,73.3,259.99,221.74,234.31,121.27,315.04,183.28,50.27,296.25,558.9,1462.83,288.06,293.29,269.48,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,식약처('15) 제3권,식품의약품안전처
D000060,국 및 탕류,어패류국.탕,600.0,144.26,560.2,13.7,4.2,13.0,1.6,0.0,0.9,0.7,0.0,0.0,5.9,391.17,-,189.07,202.74,599.01,2017.16,2.46,1.15,4.09,73.52,0.0,2562.52,-,4.41,0.29,0.0,0.13,2.31,84.83,0.0,0.0,-,399.985,788.692,676.65,176.527,499.95,487.976,503.133,214.573,597.818,407.709,156.575,604.854,1094.101,2492.657,499.521,441.898,576.958,85.36,0.8,0.0,0.0,0.0,0.0,0.008,0.027,0.583,0.177,0.009,0.0,0.089,0.673,0.069,0.013,0.804,0.202,0.0,0.009,0.0,0.055,0.065,0.026,0.024,0.0,0.025,0.0,0.02,8.9,식약처('16) 제4권,식품의약품안전처
D000062,국 및 탕류,채소류국.탕,600.0,154.38,561.8,11.9,5.9,13.5,2.5,0.1,1.9,0.6,0.0,0.0,8.5,198.55,-,68.67,187.07,561.3,2049.59,1.64,0.31,0.93,28.49,0.0,1700.54,-,4.64,0.0,0.17,0.13,0.23,56.84,2.29,0.0,-,365.857,723.708,652.142,128.756,465.655,429.907,453.271,238.563,667.559,328.583,94.562,616.158,1071.044,2438.467,770.902,615.395,478.923,22.37,1.2,0.0,0.0,0.0,0.0,0.006,0.059,0.769,0.351,0.008,0.008,0.057,1.105,0.089,0.011,1.158,0.522,0.002,0.001,0.001,0.006,0.0,0.0,0.001,0.0,0.034,0.005,0.0,7.0,식약처('16) 제4권,식품의약품안전처
D000063,국 및 탕류,어패류국.탕,500.0,245.0,440.0,24.6,7.7,19.2,3.6,0.4,1.9,1.2,0.0,0.0,8.1,656.62,-,147.29,362.38,599.9,2134.21,2.54,1.91,1.53,65.13,1.56,783.96,-,8.23,0.03,0.23,0.14,1.09,80.94,1.65,0.19,-,878.8,1741.32,1366.7,314.93,1033.31,957.01,1013.15,489.25,1598.71,761.8,324.2,1162.2,2459.83,4516.06,1154.79,1147.24,1150.33,105.38,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.0,0.0,1.3,0.1,0.0,3.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,식약처('15) 제3권,식품의약품안전처
D000064,국 및 탕류,어패류국.탕,250.0,92.152,229.912,13.181,4.272,0.244,0.078,0.0,0.0,0.078,0.0,0.0,4.218,76.468,-,35.67,114.18,235.594,656.75,2.67,0.07,0.36,16.97,0.0,25.496,-,2.29,0.01,0.11,0.177,0.863,13.6,0.0,0.0,-,426.1,1085.8,1000.17,274.31,561.76,653.47,527.25,333.75,975.09,470.82,128.51,785.41,1431.88,2441.25,52.85,665.26,666.65,30.121,1.005,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.1,1.1,0.1,0.1,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.1,0.0,0.0,2.391,식약처('14) 명절,식품의약품안전처
D000066,국 및 탕류,어패류국.탕,650.0,167.0,607.0,19.7,4.7,11.6,0.0,0.0,0.0,0.0,0.0,0.0,9.5,227.69,-,175.68,375.32,246.29,2043.68,3.09,0.22,0.69,165.53,30.82,490.25,-,2.54,0.0,0.12,0.31,0.49,66.38,15.02,1.44,-,634.0,1173.46,1382.25,400.1,696.29,854.76,747.26,356.45,1464.41,633.39,222.65,951.45,1713.37,2299.75,1145.4,765.92,903.61,58.4,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.0,0.0,0.2,0.5,0.1,0.0,0.5,0.3,0.0,0.0,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,7.0,식약처('15) 제3권,식품의약품안전처
D000067,국 및 탕류,어패류국.탕,600.0,181.7,557.8,24.5,6.8,5.7,1.5,0.1,0.5,0.9,0.0,0.0,5.4,164.63,-,73.68,251.27,503.0,1533.09,1.3,0.15,0.4,49.43,5.94,140.74,-,3.66,0.04,0.06,0.13,0.1,48.85,2.76,0.0,-,872.358,1801.524,1977.953,643.105,981.596,1130.039,1020.386,488.843,1564.823,959.034,331.225,1333.319,2710.383,4442.478,1052.096,827.625,1173.574,150.3,1.1,0.0,0.0,0.0,0.0,0.0,0.024,0.803,0.267,0.013,0.0,0.06,1.423,0.102,0.018,1.453,0.314,0.003,0.0,0.0,0.035,0.127,0.004,0.17,0.0,0.001,0.006,0.013,5.3,식약처('16) 제4권,식품의약품안전처
D000068,볶음류,기타 볶음류,200.0,256.769,148.213,10.994,12.013,26.171,2.092,0.003,0.987,1.093,0.0,0.008,4.568,32.842,-,0.0,108.741,269.217,828.545,0.0,0.0,0.0,0.0,0.0,325.594,-,0.0,0.0,0.163,0.193,2.03,0.0,0.0,8.877,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.263,2.11,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.6,0.0,0.0,0.1,2.6,0.2,0.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,2.61,식약처('12) 제1권,식품의약품안전처
D000070,볶음류,육류볶음,200.0,346.249,135.082,21.627,20.35,19.149,0.495,0.0,0.0,0.495,0.0,0.0,3.345,33.731,-,0.0,186.893,315.761,703.234,0.0,0.0,0.0,0.0,6.988,292.723,-,0.0,0.0,0.193,0.467,4.013,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.763,4.592,0.0,0.0,0.0,0.0,0.0,0.1,3.1,1.3,0.1,0.0,0.2,5.5,0.3,0.1,6.4,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.235,0.1,0.1,0.1,2.498,식약처('12) 제1권,식품의약품안전처
D000071,기타,기타,1300.0,462.39,1186.1,6.8,8.5,89.7,6.3,0.0,0.1,0.8,0.0,5.4,14.4,164.34,-,78.82,115.24,521.96,3206.03,1.2,0.25,1.05,36.48,0.0,683.64,-,15.14,0.0,0.0,0.08,0.0,58.09,0.0,0.0,-,158.779,273.169,185.113,50.417,167.815,160.092,185.688,83.586,318.653,144.756,56.466,260.767,401.948,2383.676,209.023,158.948,168.67,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.015,0.831,0.299,0.026,0.0,0.0,2.361,0.07,0.0,2.745,0.16,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,8.9,식약처('16) 제4권,식품의약품안전처
D000072,튀김류,육류튀김,200.0,398.993,127.049,20.659,23.491,26.234,0.15,0.007,0.0,0.144,0.0,0.0,2.828,72.169,-,0.0,214.255,320.319,648.516,0.0,0.0,0.0,0.0,14.194,407.253,-,0.0,0.0,0.076,0.449,4.378,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.577,5.147,0.0,0.0,0.0,0.0,0.0,0.1,3.8,1.3,0.1,0.0,0.4,6.2,0.4,0.1,8.7,1.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.155,0.0,0.1,0.0,2.567,식약처('12) 제1권,식품의약품안전처
D000074,회류,회류,700.0,529.36,583.5,34.4,18.9,55.3,20.0,0.0,8.7,4.8,0.0,6.4,15.1,212.11,-,119.79,463.43,1119.8,2095.9,2.17,0.23,0.7,77.71,7.96,1123.75,-,8.14,0.13,0.42,0.22,10.91,51.12,0.0,3.04,-,1214.616,2537.109,2857.922,769.735,1336.786,1505.066,1440.278,700.61,2140.208,1074.054,353.28,1826.663,3435.281,5100.751,1622.4,1189.416,1522.694,120.26,2.8,0.0,0.0,0.0,0.0,0.009,0.289,1.949,0.513,0.053,0.007,0.565,3.577,0.276,0.206,3.459,0.162,0.018,0.027,0.0,0.102,0.607,0.191,1.167,0.1,0.023,0.033,0.077,7.8,식약처('16) 제4권,식품의약품안전처
D000075,회류,회류,800.0,577.97,660.9,34.3,12.3,82.5,52.0,5.6,21.7,16.5,0.0,8.3,11.2,185.95,-,128.24,474.27,1212.76,2779.74,1.8,0.42,1.09,100.38,13.89,2102.52,-,6.84,0.21,0.16,0.2,2.0,70.86,4.31,16.04,-,1146.969,2253.741,2466.472,572.899,1276.183,1449.856,1343.612,670.638,2013.704,955.584,277.371,1736.82,3126.336,5770.694,1557.279,1313.461,1377.098,101.88,2.0,0.0,0.0,0.0,0.0,0.009,0.223,1.408,0.342,0.031,0.0,0.388,1.935,0.228,0.111,1.82,0.307,0.02,0.045,0.028,0.073,0.395,0.12,0.778,0.0,0.013,0.006,0.027,10.0,식약처('16) 제4권,식품의약품안전처
D000076,찌개 및 전골류,육류찌개.전골,600.0,263.75,542.1,29.1,9.8,14.7,2.4,0.6,0.6,0.8,0.0,0.5,9.6,95.99,-,52.7,254.18,663.21,1122.4,8.32,0.23,0.43,31.07,0.43,829.25,-,2.94,0.05,0.24,0.22,2.35,114.41,0.0,0.0,-,997.591,2115.009,2263.685,644.257,1190.816,1246.37,1140.128,770.48,1815.255,968.213,324.005,1620.83,2700.791,5357.876,1540.223,1213.21,1201.604,76.02,3.7,0.0,0.0,0.0,0.011,0.012,0.23,2.097,1.347,0.015,0.048,0.226,2.867,0.101,0.017,0.587,0.137,0.0,0.001,0.014,0.035,0.01,0.03,0.006,0.3,0.22,0.049,0.005,4.2,식약처('16) 제4권,식품의약품안전처
D000079,찜류,어패류찜,350.0,466.86,235.1,45.7,5.6,58.3,0.4,0.0,0.0,0.4,0.0,0.0,4.4,78.43,-,128.85,603.0,697.11,1258.71,4.45,0.79,0.9,119.69,28.55,823.52,-,2.63,0.43,0.0,0.05,0.0,47.89,0.0,0.0,-,1712.049,3171.936,2980.707,1026.817,1742.276,1848.789,1787.96,1013.596,3131.876,1150.83,362.785,2243.722,3922.47,6653.686,2051.44,2022.357,1880.158,517.44,1.4,0.0,0.0,0.0,0.0,0.0,0.053,1.004,0.286,0.012,0.0,0.039,0.657,0.065,0.084,0.612,0.13,0.0,0.011,0.0,0.05,0.289,0.013,0.946,0.0,0.0,0.0,0.008,5.2,식약처('16) 제4권,식품의약품안전처
D000081,국 및 탕류,채소류국.탕,900.0,522.69,799.0,49.1,29.2,15.8,0.9,0.0,0.0,0.9,0.0,0.0,10.5,333.22,-,423.22,883.4,1042.22,1203.36,5.51,1.14,3.75,53.03,0.0,3.57,-,16.14,0.0,0.09,0.15,1.63,55.31,0.0,0.0,-,2243.339,4284.263,3290.03,675.012,2922.356,2138.076,2404.726,1376.012,4334.49,2148.131,782.135,2302.996,6138.072,9879.315,2232.237,2723.913,2962.562,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.014,2.895,0.853,0.071,0.0,0.013,4.255,0.344,0.037,13.581,2.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,식약처('16) 제4권,식품의약품안전처
D000085,생채및 무침류,어패류무침,150.0,91.0,127.1,6.2,1.4,13.4,11.4,2.8,4.1,4.4,0.0,0.1,2.1,44.36,-,16.8,74.66,113.4,508.77,0.44,0.11,0.09,0.02,2.42,85.67,-,0.56,0.32,0.1,0.04,0.13,11.78,0.34,0.09,-,204.4,331.34,353.72,99.87,178.5,288.76,287.27,83.56,433.64,120.84,40.57,389.42,568.17,1032.9,709.37,328.93,256.84,40.33,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,식약처('17) 제5권,식품의약품안전처
D000087,김치류,김치,50.0,55.525,34.775,1.58,0.608,10.934,2.844,0.011,0.714,0.536,0.0,1.583,2.852,25.643,-,17.01,24.851,125.555,742.429,0.22,0.08,0.21,0.0,0.0,1018.652,-,1.3,0.07,0.044,0.064,0.529,0.0,0.0,0.0,-,48.91,95.19,75.93,13.58,60.85,51.35,63.53,25.27,74.79,27.05,19.42,78.87,150.95,349.61,68.77,77.36,53.56,2.977,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.104,식약처('13) 제2권,식품의약품안전처
D000097,김치류,김치,50.0,17.684,44.772,1.074,0.328,2.608,0.456,0.0,0.251,0.201,0.0,0.004,1.574,39.421,-,16.66,20.6,154.224,339.903,0.2,0.05,0.11,0.0,0.0,909.072,-,0.73,0.05,0.07,0.054,0.273,0.0,0.0,0.0,-,32.05,62.36,52.09,9.79,39.81,36.15,43.62,17.74,36.53,19.8,6.85,59.18,87.47,163.57,44.35,45.4,37.74,1.034,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.217,식약처('13) 제2권,식품의약품안전처
D000105,숙채류,나물.숙채류,50.0,29.534,44.156,1.016,1.833,2.242,0.0,0.0,0.0,0.0,0.0,0.0,1.766,38.841,-,11.96,27.449,119.16,150.33,0.14,0.03,0.48,2.53,0.0,894.386,-,1.35,0.03,0.0,0.035,0.0,24.2,0.0,0.0,-,34.02,79.73,65.42,10.43,39.88,43.13,51.97,19.33,52.4,34.83,6.7,57.34,163.2,216.33,8.18,39.94,46.99,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.5,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.752,식약처('14) 명절,식품의약품안전처
D000109,숙채류,나물.숙채류,50.0,74.1,38.169,1.375,6.153,3.306,0.0,0.0,0.0,0.0,0.0,0.0,3.258,74.623,-,13.84,21.599,63.591,281.857,0.26,0.06,0.62,4.9,0.0,1315.347,-,2.14,0.0,0.0,0.028,0.0,4.68,0.0,0.315,-,53.57,128.12,86.58,11.49,74.75,72.62,74.88,29.77,88.07,48.93,12.07,84.81,145.57,232.62,7.1,72.69,70.73,0.0,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,1.5,0.0,0.6,2.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.997,식약처('14) 명절,식품의약품안전처
D000110,숙채류,나물.숙채류,50.0,25.344,45.018,1.68,1.65,0.944,0.02,0.0,0.0,0.02,0.0,0.0,1.527,18.497,-,10.96,27.764,40.572,213.95,0.15,0.03,0.15,2.41,0.0,37.596,-,1.84,0.0,0.0,0.029,0.0,17.47,0.0,0.0,-,58.29,107.59,87.51,6.78,77.79,63.36,73.44,39.24,80.51,46.03,18.74,89.32,299.7,239.74,9.04,67.7,95.98,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.4,0.0,0.2,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.708,식약처('14) 명절,식품의약품안전처
D000113,곡류 및 서류,떡류,100.0,314.324,21.248,3.513,0.461,74.031,20.55,13.82,0.554,0.164,0.0,6.013,2.431,10.406,-,16.31,44.163,69.379,225.828,0.6,0.08,0.29,3.39,0.0,0.0,-,0.55,0.03,0.0,0.015,0.435,11.22,0.0,0.0,-,108.12,266.41,137.42,45.72,173.21,111.12,149.18,77.06,194.94,55.64,20.64,159.53,320.87,633.72,9.29,150.83,177.16,0.0,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747,식약처('14) 명절,식품의약품안전처
D000114,곡류 및 서류,떡류,100.0,219.967,44.187,5.449,0.247,48.988,2.084,0.853,0.0,1.206,0.0,0.0,5.13,12.327,-,25.27,66.556,130.988,281.057,0.77,0.13,0.41,3.8,0.0,0.0,-,1.12,0.1,0.049,0.0,0.389,16.44,0.0,0.0,-,190.61,443.43,290.71,82.34,296.47,200.06,259.25,138.7,363.33,116.71,82.44,271.54,555.07,970.14,20.41,229.74,305.3,0.0,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.129,식약처('14) 명절,식품의약품안전처
D000116,곡류 및 서류,떡류,100.0,246.07,40.249,7.738,2.534,48.077,4.048,1.885,0.334,1.829,0.0,0.0,4.903,25.807,-,40.9,110.211,250.863,263.663,1.02,0.17,0.64,2.78,0.0,0.0,-,1.93,0.11,0.133,0.024,0.375,43.39,0.0,0.0,-,277.92,583.27,400.81,97.91,377.93,287.33,337.19,181.57,526.26,166.11,89.14,360.02,799.55,1419.94,28.33,350.44,406.3,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.6,0.0,0.3,1.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,1.401,식약처('14) 명절,식품의약품안전처
D000117,곡류 및 서류,곡류 및 서류,100.0,167.827,64.569,6.185,6.289,21.62,0.619,0.0,0.0,0.406,0.0,0.213,3.535,35.636,-,36.74,87.288,159.144,345.805,0.86,0.08,0.37,6.44,0.0,116.333,-,1.61,0.08,0.117,0.034,0.019,14.92,0.0,1.71,-,199.93,394.0,296.51,95.49,251.33,211.42,232.64,139.78,324.25,154.41,118.57,244.96,439.84,1331.47,27.36,370.29,270.09,8.049,1.185,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.0,0.0,1.7,0.1,0.5,2.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,1.336,식약처('14) 명절,식품의약품안전처
D000119,곡류 및 서류,떡류,100.0,228.974,42.351,3.53,0.312,53.011,8.985,7.96,0.702,0.288,0.0,0.035,0.209,9.711,-,0.0,40.773,32.175,276.823,0.0,0.0,0.0,0.0,0.0,13.351,-,0.0,0.0,0.038,0.036,0.308,0.0,0.0,0.099,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,식약처('12) 제1권,식품의약품안전처
D000122,곡류 및 서류,떡류,100.0,194.334,51.364,5.237,0.749,41.661,1.261,0.0,0.0,1.261,0.0,0.0,4.781,16.986,-,22.97,70.163,109.387,233.504,0.72,0.13,0.39,4.47,0.0,6.268,-,1.09,0.11,0.0,0.0,0.515,16.15,0.0,0.0,-,186.07,419.51,257.2,74.63,271.44,197.23,242.98,122.83,363.84,124.54,80.58,260.3,542.73,972.07,6.91,237.63,291.39,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.989,식약처('14) 명절,식품의약품안전처
D000123,곡류 및 서류,곡류 및 서류,100.0,247.892,44.527,5.729,6.287,42.099,0.235,0.0,0.0,0.235,0.0,0.0,7.95,17.243,-,45.03,111.362,190.726,261.002,0.85,0.12,0.54,2.59,0.0,4.023,-,2.81,0.03,0.116,0.032,0.561,22.8,0.0,0.0,-,165.78,498.44,227.22,67.6,265.66,177.56,218.5,115.72,265.33,118.96,63.53,328.34,483.1,988.79,21.19,281.23,269.75,0.0,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,1.4,0.1,0.3,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,1.358,식약처('14) 명절,식품의약품안전처
D000124,곡류 및 서류,떡류,100.0,204.241,48.339,6.696,0.591,43.034,2.818,0.588,0.0,2.23,0.0,0.0,8.64,21.034,-,47.31,117.314,248.916,241.926,0.84,0.16,0.52,3.18,0.0,3.088,-,2.25,0.03,0.057,0.019,0.501,27.29,0.0,0.0,-,216.37,640.82,322.09,74.34,345.87,230.08,275.7,159.43,315.72,144.26,83.7,414.45,632.01,1260.06,37.08,371.7,347.06,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339,식약처('14) 명절,식품의약품안전처
D000125,곡류 및 서류,떡류,100.0,217.481,45.207,5.466,0.607,47.539,3.222,1.161,0.619,1.398,0.0,0.044,4.4,18.141,-,0.0,87.655,200.541,277.907,0.0,0.0,0.0,0.0,0.0,38.857,-,0.0,0.0,0.143,0.078,0.595,0.0,0.0,0.012,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,1.181,식약처('12) 제1권,식품의약품안전처
D000126,곡류 및 서류,떡류,100.0,248.635,37.508,3.359,0.404,57.889,10.725,5.132,0.278,0.389,0.0,4.926,2.447,16.673,-,13.48,41.233,75.271,254.32,0.6,0.1,0.33,2.66,0.0,63.17,-,0.51,0.08,0.008,0.0,0.058,13.52,0.0,0.0,-,117.94,282.22,133.42,50.16,174.16,118.25,162.56,72.65,212.19,81.18,37.98,178.55,335.94,628.91,14.11,154.99,176.98,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839,식약처('14) 명절,식품의약품안전처
D000129,곡류 및 서류,떡류,100.0,192.886,51.35,3.642,0.285,43.938,0.07,0.022,0.0,0.048,0.0,0.0,0.435,9.624,-,0.0,39.112,30.58,265.867,0.0,0.0,0.0,0.0,0.0,16.494,-,0.0,0.0,0.015,0.005,0.132,0.0,0.0,0.641,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785,식약처('12) 제1권/명절,식품의약품안전처
D000131,곡류 및 서류,떡류,100.0,276.866,29.833,3.265,0.153,65.609,17.542,12.837,0.601,0.266,0.0,3.838,1.414,12.002,-,0.0,40.904,52.59,225.61,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.03,0.003,0.171,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781,식약처('12) 제1권,식품의약품안전처
D000136,면 및 만두류,중식면류,650.0,824.539,463.243,22.334,22.034,134.224,12.159,0.06,6.847,5.252,0.0,0.0,28.573,116.467,-,0.0,234.712,729.795,2716.201,0.0,0.0,0.0,0.0,1.476,133.822,-,0.0,0.0,0.234,0.498,5.371,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.726,9.71,0.0,0.0,0.0,0.0,0.0,0.3,6.8,2.6,0.1,0.0,0.4,10.8,0.6,0.4,12.5,1.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.242,0.1,0.1,0.0,8.165,식약처('12) 제1권,식품의약품안전처
